id,delivery_person_age,delivery_person_ratings,restaurant_latitude,restaurant_longitude,delivery_location_latitude,delivery_location_longitude,time_order_picked,weather_conditions,road_traffic_density,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,city,time_taken (min)
0x87c9,29.0,4.9,23.369746,85.33982,23.379746,85.34982,0.416666667,Windy,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,14
0x8d38,27.0,4.6,22.31279,73.170283,22.32279,73.180283,11:40,Stormy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,26
0x4d33,27.0,4.8,12.323994,76.626167,12.353994,76.656167,21:50,Fog,Jam,2,Buffet,scooter,0.0,No,Urban,24
0x30e3,37.0,5.0,12.949934,77.699386,13.059934,77.809386,22:45,Windy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,20
0x65b6,25.0,4.6,13.086438,80.220672,13.096438,80.230672,10:55,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23
0x3cf7,23.0,4.9,18.546258,73.904337,18.576258,73.934337,19:30,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,15
0x706c,31.0,4.1,0.0,0.0,0.04,0.04,0.666666667,Windy,Medium,2,Drinks,scooter,,No,Metropolitian,31
0x8fa5,21.0,4.9,13.005801,80.250744,13.055801,80.300744,19:55,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,26
0x3cba,25.0,4.9,12.284747,76.625861,12.294747,76.635861,09:35,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22
0xbbdb,34.0,5.0,12.297954,76.665169,12.337954,76.705169,16:35,Fog,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,17
0x4f7e,25.0,4.8,21.173493,72.801953,21.233493,72.861953,17:30,Sunny,Medium,1,Snack,scooter,0.0,No,Urban,12
0x151e,31.0,4.9,13.054347,80.257221,13.164347,80.367221,17:50,Sandstorms,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,30
0x6e87,34.0,4.6,12.972532,77.608179,13.022532,77.658179,18:20,Stormy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,26
0xc2b0,26.0,4.9,27.161694,78.034714,27.181694,78.054714,11:40,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,27
0xc37a,,,10.000706,76.349516,10.040706,76.389516,0.625,Stormy,High,0,Snack,motorcycle,1.0,No,Metropolitian,36
0x3918,37.0,3.7,11.016298,76.972076,11.146298,77.102076,0.833333333,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,41
0x813c,38.0,4.9,11.001852,76.976268,11.091852,77.066268,17:45,Fog,Medium,1,Drinks,scooter,1.0,No,Urban,31
0xa5bb,20.0,4.6,13.045479,80.23311,13.095479,80.28311,18:15,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,17
0xb18b,20.0,4.5,23.359194,85.325447,23.409194,85.375447,21:55,Windy,Jam,2,Meal,scooter,0.0,No,Metropolitian,19
0x8b0c,33.0,4.9,22.760072,75.892574,22.770072,75.902574,11:20,Cloudy,High,2,Buffet,motorcycle,2.0,No,Metropolitian,34
0x6701,29.0,4.9,12.310972,76.659264,12.360972,76.709264,22:45,Sunny,Low,1,Meal,motorcycle,0.0,No,Metropolitian,21
0x7a6b,28.0,4.5,18.546258,73.904337,18.656258,74.014337,20:35,Windy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,21
0x5ca8,38.0,4.0,19.091458,72.827808,19.101458,72.837808,09:05,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,31
0xaac0,36.0,4.7,12.326356,76.619103,12.356356,76.649103,18:30,Sunny,Medium,1,Drinks,scooter,1.0,No,Metropolitian,23
0xc5f5,25.0,4.9,26.473698,80.352677,26.533698,80.412677,18:30,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,29
0x974f,29.0,4.4,21.183434,72.814492,21.193434,72.824492,10:05,Stormy,Low,0,Meal,motorcycle,0.0,No,Urban,26
0x95da,39.0,4.8,13.064181,80.236442,13.134181,80.306442,21:55,Cloudy,Jam,2,Meal,electric_scooter,1.0,No,Urban,36
0x5998,34.0,4.9,17.410371,78.437225,17.430371,78.457225,10:25,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,26
0x1079,,,23.359194,85.325447,23.369194,85.335447,10:10,Cloudy,Low,1,Drinks,motorcycle,0.0,No,,18
0x68c7,30.0,4.8,19.1093,72.825451,19.1593,72.875451,21:55,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,30
0x9398,24.0,4.8,12.975377,77.696664,13.025377,77.746664,18:40,Sunny,Medium,2,Meal,scooter,0.0,No,Metropolitian,13
0x8220,37.0,4.7,18.927584,72.832585,18.937584,72.842585,11:20,Fog,High,2,Meal,electric_scooter,1.0,No,Metropolitian,31
0xdd4f,38.0,4.9,22.514688,88.393294,22.534688,88.413294,11:50,Sunny,High,2,Drinks,motorcycle,0.0,No,Metropolitian,17
0xb92d,24.0,4.5,21.183434,72.814492,21.213434,72.844492,19:30,Sunny,Jam,0,Meal,motorcycle,2.0,Yes,Semi-Urban,45
0x4710,28.0,4.7,22.74806,75.8934,22.82806,75.9734,23:30,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24
0x574f,28.0,4.8,12.970324,77.645748,12.990324,77.665748,10:55,Sunny,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,23
0x7eb8,33.0,4.8,21.160437,72.774209,21.170437,72.784209,10:30,Cloudy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,16
0xd45b,21.0,4.5,30.914057,75.83982,30.964057,75.88982,21:45,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,21
0x4ec1,31.0,5.0,19.091458,72.827808,19.161458,72.897808,21:55,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,42
0x1236,36.0,4.4,12.325461,76.632278,12.365461,76.672278,12:55,Cloudy,High,2,Meal,scooter,1.0,No,Metropolitian,39
0x53d0,29.0,5.0,22.308096,73.167753,22.388096,73.247753,0.833333333,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,41
0x1cf3,35.0,4.7,21.157735,72.768778,21.247735,72.858778,22:35,Cloudy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,30
0xb023,26.0,4.7,26.913483,75.803139,27.003483,75.893139,19:35,Sandstorms,Jam,2,Meal,electric_scooter,1.0,No,Urban,17
0xb2e6,29.0,4.2,26.913483,75.803139,27.003483,75.893139,0.916666667,Cloudy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,32
0xdd3b,27.0,4.8,0.0,0.0,0.02,0.02,09:30,Windy,Low,1,Buffet,scooter,0.0,No,Metropolitian,11
0x75b1,21.0,4.8,22.727021,75.884167,22.747021,75.904167,11:30,Cloudy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,20
0x873f,24.0,5.0,12.935662,77.61413,12.945662,77.62413,10:40,Fog,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,11
0xb85f,21.0,5.0,12.913041,77.683237,12.933041,77.703237,10:05,Fog,Low,1,Buffet,motorcycle,0.0,No,Urban,13
0xa2c7,33.0,4.7,13.058616,80.264151,13.168616,80.374151,21:35,Fog,Jam,0,Snack,motorcycle,2.0,Yes,Metropolitian,48
0xd48a,37.0,4.7,9.979363,76.285001,10.009363,76.315001,0.791666667,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,30
0xca8,33.0,4.6,12.311072,76.654878,12.371072,76.714878,20:55,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,28
0xaca8,23.0,4.7,12.939496,77.625999,12.959496,77.645999,12:05,Fog,High,2,Meal,electric_scooter,0.0,No,Metropolitian,28
0x2d94,29.0,4.7,0.0,0.0,0.08,0.08,17:30,Sandstorms,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,22
0x2a66,24.0,4.8,26.905287,75.794592,26.985287,75.874592,18:10,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,32
0xdfad,34.0,4.9,10.027364,76.308258,10.047364,76.328258,09:40,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,28
0x1cfd,32.0,4.5,13.081878,80.248519,13.191878,80.358519,22:30,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,32
0x7894,34.0,4.6,18.51421,73.838429,18.57421,73.898429,0.916666667,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,46
0x3559,39.0,4.4,13.029198,77.570997,13.099198,77.640997,17:45,Cloudy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,37
0xa7ec,24.0,4.7,19.176269,72.836721,19.226269,72.886721,22:45,Fog,Low,2,Drinks,motorcycle,1.0,No,Urban,18
0x4db3,25.0,5.0,23.359407,85.325055,23.389407,85.355055,19:45,Windy,Jam,2,Snack,scooter,,No,Metropolitian,12
0x643e,34.0,5.0,17.431477,78.40035,17.561477,78.53035,21:30,Windy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,26
0x61bc,21.0,4.5,11.022477,76.995667,11.072477,77.045667,19:55,Windy,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,28
0x1834,39.0,4.2,26.902328,75.794257,26.992328,75.884257,21:05,Cloudy,Jam,2,Meal,scooter,0.0,No,Metropolitian,35
0xc620,21.0,4.5,15.56155,73.749092,15.69155,73.879092,22:50,Windy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,13
0x5f2c,27.0,5.0,0.0,0.0,0.11,0.11,0.916666667,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,12
0x14d6,32.0,4.9,18.533811,73.899315,18.643811,74.009315,18:35,Sunny,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,25
0x7714,37.0,4.2,19.065838,72.832658,19.105838,72.872658,12:30,Sandstorms,High,0,Snack,motorcycle,1.0,No,Urban,43
0x715e,29.0,4.4,19.12663,72.829976,19.18663,72.889976,23:15,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23
0xd99d,33.0,3.7,23.235123,77.398886,23.315123,77.478886,21:15,Stormy,Jam,1,Drinks,scooter,2.0,No,Metropolitian,44
0x79a3,34.0,4.4,23.333017,85.3172,23.363017,85.3472,20:55,Fog,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,36
0x5922,26.0,4.7,18.56245,73.916619,18.63245,73.986619,17:25,Sunny,Medium,1,Drinks,scooter,0.0,No,Metropolitian,15
0xbca,,,18.533811,73.899315,18.543811,73.909315,09:50,Cloudy,Low,0,Snack,motorcycle,0.0,No,Urban,17
0x32ec,39.0,4.6,18.56245,73.916619,18.62245,73.976619,18:45,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,22
0x8973,32.0,4.3,11.006686,76.951736,11.046686,76.991736,16:25,Windy,Medium,0,Buffet,motorcycle,1.0,No,Urban,35
0xdc6c,29.0,4.6,0.0,0.0,0.08,0.08,19:10,Stormy,Medium,1,Snack,scooter,1.0,No,Urban,18
0xe1dc,30.0,5.0,26.471617,80.313564,26.601617,80.443564,0.75,Stormy,Medium,2,Buffet,motorcycle,0.0,No,Urban,21
0x157e,27.0,4.8,12.337928,76.617889,12.377928,76.657889,16:55,Cloudy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,14
0xa8d3,39.0,4.6,26.913726,75.75282,27.043726,75.88282,23:55,Windy,Low,0,Snack,motorcycle,,No,Metropolitian,27
0x523b,30.0,4.6,21.175975,72.795503,21.225975,72.845503,17:45,Fog,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,19
0x4133,30.0,4.7,22.311844,73.165081,22.321844,73.175081,12:15,Sunny,High,1,Meal,scooter,1.0,No,Urban,21
0xadbc,37.0,5.0,13.022394,80.242439,13.062394,80.282439,16:10,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Metropolitian,34
0x7143,33.0,5.0,22.32,73.17,22.38,73.23,17:55,Sandstorms,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,34
0x57f1,22.0,4.8,13.026279,80.174568,13.086279,80.234568,22:05,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,11
0x58f7,22.0,3.3,17.424114,78.347554,17.494114,78.417554,22:40,Sunny,Low,2,Meal,electric_scooter,0.0,No,Urban,31
0x88e8,27.0,5.0,21.157729,72.768726,21.187729,72.798726,18:35,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,17
0x6384,29.0,4.8,21.186608,72.794136,21.226608,72.834136,14:20,Sandstorms,High,0,Snack,motorcycle,1.0,No,Metropolitian,27
0x42d6,22.0,4.6,12.906229,77.596791,12.966229,77.656791,0.958333333,Sandstorms,Low,1,Buffet,scooter,0.0,No,Metropolitian,19
0x6ca,30.0,4.0,12.972532,77.608179,13.002532,77.638179,20:40,Fog,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,38
0xe076,38.0,4.1,0.0,0.0,0.09,0.09,20:25,Sandstorms,Jam,2,Snack,scooter,2.0,No,Metropolitian,38
0xc5bd,20.0,4.5,30.899584,75.809346,30.909584,75.819346,10:05,Sandstorms,Low,1,Snack,scooter,0.0,,Urban,11
0x849f,29.0,4.6,21.185047,72.80859,21.295047,72.91859,20:30,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,38
0x3f8c,29.0,3.4,11.016298,76.972076,11.096298,77.052076,23:25,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,43
0x4971,29.0,4.7,26.902908,75.792934,26.912908,75.802934,11:40,Fog,High,1,Meal,motorcycle,1.0,No,Metropolitian,21
0x6323,26.0,4.8,12.304569,76.643622,12.334569,76.673622,17:25,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,29
0xa75f,38.0,4.4,12.321214,76.621094,12.431214,76.731094,21:40,Sunny,Jam,2,Buffet,scooter,1.0,No,Metropolitian,32
0xa76c,30.0,4.3,0.0,0.0,0.13,0.13,19:35,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,35
0x8eae,32.0,4.9,22.745536,75.893106,22.825536,75.973106,18:55,Sunny,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,27
0x1d77,30.0,5.0,17.411028,78.329645,17.491028,78.409645,23:15,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,20
0x50c1,35.0,4.2,21.183434,72.814492,21.203434,72.834492,11:40,Windy,High,1,Drinks,motorcycle,2.0,No,Metropolitian,34
0xa1bd,22.0,4.7,21.160437,72.774209,21.250437,72.864209,21:50,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,19
0x8f6f,35.0,4.8,19.1093,72.825451,19.1293,72.845451,0.5,Sandstorms,High,1,Snack,motorcycle,1.0,No,Metropolitian,26
0xc403,27.0,4.9,27.16185,78.040165,27.17185,78.050165,0.375,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,10
0x563c,22.0,4.6,11.021278,76.995017,11.051278,77.025017,0.958333333,Fog,Low,0,Meal,motorcycle,1.0,No,Urban,17
0x8f7c,28.0,4.9,11.022169,76.999594,11.072169,77.049594,23:35,Fog,Low,2,Snack,motorcycle,1.0,,,10
0x5a8,,,-13.022394,80.242439,13.152394,80.372439,19:35,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,27
0xb0fa,39.0,5.0,26.914142,75.805704,27.054142,75.945704,18:45,Windy,Medium,0,Drinks,motorcycle,3.0,No,Metropolitian,46
0xbb7e,37.0,4.4,12.323978,76.627961,12.403978,76.707961,20:20,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,37
0xa3d8,29.0,4.7,18.536718,73.830327,18.586718,73.880327,20:20,Windy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,25
0x198b,25.0,4.7,26.891191,75.802083,26.951191,75.862083,0.916666667,Windy,Jam,1,Buffet,motorcycle,0.0,No,Urban,16
0xbbed,35.0,4.9,11.021278,76.995017,11.151278,77.125017,19:55,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,20
0xa00e,26.0,4.9,26.90294,75.793007,26.98294,75.873007,17:25,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,29
0xb5ac,34.0,4.8,19.131141,72.813074,19.151141,72.833074,11:05,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,19
0x9be,34.0,4.3,19.176269,72.836721,19.226269,72.886721,17:55,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,31
0xef8,32.0,4.7,12.934365,77.616155,12.944365,77.626155,10:50,Sandstorms,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,24
0xabd2,32.0,4.1,18.563934,73.915367,18.623935,73.975367,21:35,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,42
0xc258,21.0,2.7,23.234631,77.401663,23.314631,77.481663,22:35,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,41
0xf95,39.0,4.6,19.207222,72.972281,19.297222,73.062281,20:50,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,28
0x6014,26.0,4.4,0.0,0.0,0.03,0.03,19:35,Cloudy,Jam,2,Meal,scooter,1.0,No,Urban,33
0x987f,28.0,4.9,26.956431,75.776649,27.036431,75.856649,0.916666667,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,18
0xc8a4,20.0,4.4,25.449659,81.839744,25.499659,81.889744,20:20,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,36
0x5afb,26.0,4.6,22.753659,75.903365,22.883659,76.033365,21:10,Sunny,Jam,1,Drinks,scooter,0.0,No,Urban,10
0xccc2,23.0,4.9,30.89286,75.822199,30.95286,75.882199,23:05,Fog,Low,2,Drinks,electric_scooter,1.0,No,Urban,13
0x1954,37.0,4.7,11.02091,76.940432,11.08091,77.000432,18:50,Stormy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,29
0xb93a,33.0,4.2,19.176269,72.836721,19.266269,72.926721,18:50,Cloudy,Medium,2,Snack,scooter,1.0,No,Metropolitian,35
0x1e54,36.0,4.5,12.310972,76.659264,12.340972,76.689264,21:55,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,30
0x33e7,32.0,4.7,12.311072,76.654878,12.381072,76.724878,22:35,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,16
0x9b88,29.0,4.6,23.353783,85.326967,23.373783,85.346967,11:10,Windy,Low,2,Meal,electric_scooter,1.0,No,Urban,14
0x856,37.0,3.7,18.636215,73.751081,18.746215,73.861081,18:40,Stormy,Medium,1,Snack,scooter,1.0,No,Metropolitian,36
0x3736,22.0,4.6,21.170798,72.790489,21.240798,72.860489,17:25,Windy,Medium,1,Snack,scooter,0.0,No,Urban,16
0x4b4f,24.0,4.8,12.334022,76.618203,12.344022,76.628203,12:15,Windy,High,2,Drinks,electric_scooter,0.0,No,Metropolitian,13
0x180c,32.0,4.8,17.430448,78.418213,17.440448,78.428213,08:15,Cloudy,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,16
0xacdd,33.0,4.1,0.0,0.0,0.01,0.01,0.416666667,Windy,Low,0,Meal,motorcycle,0.0,No,Urban,20
0x53ac,25.0,5.0,19.207222,72.972281,19.267222,73.032281,17:50,Fog,Medium,2,Meal,electric_scooter,0.0,No,,12
0x98a,35.0,4.7,13.026279,80.174568,13.156279,80.304568,23:35,Windy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,15
0x8555,29.0,5.0,18.927584,72.832585,18.937584,72.842585,12:05,Windy,High,2,Meal,motorcycle,1.0,No,Metropolitian,19
0x701,,,17.429585,78.392621,17.559585,78.522621,23:25,Fog,Low,0,Drinks,motorcycle,1.0,No,Urban,21
0x2a39,24.0,4.8,12.337978,76.616792,12.367978,76.646792,19:05,Fog,Medium,2,Snack,scooter,0.0,No,Metropolitian,16
0xbf2e,,,30.335259,78.053162,30.425259,78.143162,18:55,Sunny,Medium,2,Meal,electric_scooter,1.0,No,Urban,18
0x5fa8,22.0,4.9,21.186608,72.794136,21.206608,72.814136,09:55,Cloudy,Low,2,Snack,scooter,0.0,No,Metropolitian,18
0xb18a,26.0,4.2,22.725748,75.898497,22.765747,75.938497,13:30,Sunny,High,0,Buffet,motorcycle,1.0,Yes,Metropolitian,53
0x9ecf,38.0,4.6,11.001852,76.976268,11.011852,76.986268,10:30,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,17
0xca02,36.0,4.2,26.47775,80.351569,26.55775,80.431569,22:25,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Urban,44
0xcb4c,34.0,4.9,26.49095,80.318656,26.54095,80.368656,23:30,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,17
0xc4c3,38.0,5.0,9.959778,76.296106,10.009778,76.346106,23:35,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,19
0x11db,37.0,4.4,21.185047,72.80859,21.215047,72.83859,19:25,Sandstorms,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,31
0x3853,25.0,4.6,12.934365,77.616155,13.004365,77.686155,19:50,Fog,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,46
0x26aa,24.0,4.6,10.994136,76.963303,11.024136,76.993303,23:40,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,14
0x5301,38.0,4.9,11.024839,77.007003,11.074839,77.057003,19:55,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28
0xdbbc,21.0,4.8,0.0,0.0,0.08,0.08,17:50,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,29
0xe186,36.0,4.7,30.89286,75.822199,30.90286,75.832199,12:10,Stormy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,30
0xb51f,21.0,4.6,12.933298,77.614293,12.993298,77.674293,21:30,Cloudy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,21
0xa7dc,39.0,5.0,13.091809,80.219104,13.111809,80.239104,11:35,Sunny,High,2,Drinks,scooter,1.0,No,Metropolitian,19
0x8b1,,,21.186438,72.794115,21.256438,72.864115,19:55,Cloudy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,33
0x18d5,,,21.185047,72.80859,21.315047,72.93859,19:20,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,12
0x93fc,32.0,4.7,17.458998,78.500366,17.508998,78.550366,0.958333333,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,25
0xcdaf,27.0,4.8,19.876428,75.364792,19.906428,75.394792,20:10,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Urban,15
0x6dde,29.0,4.9,26.90294,75.793007,26.92294,75.813007,09:40,Windy,Low,1,Meal,scooter,0.0,No,Urban,15
0x4cc2,36.0,4.8,17.45971,78.368855,17.51971,78.428855,19:55,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,32
0x3613,28.0,4.9,13.029198,77.570997,13.059198,77.600997,17:50,Sunny,Medium,2,Buffet,scooter,1.0,No,Metropolitian,16
0x8c58,38.0,4.1,0.0,0.0,0.01,0.01,09:30,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,26
0xacc1,34.0,4.7,22.307898,73.167788,22.397898,73.257788,23:35,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21
0xbb40,30.0,4.7,23.374989,85.335486,23.484989,85.445486,19:05,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,30
0x78a8,29.0,4.7,0.0,0.0,0.01,0.01,10:20,Stormy,Low,1,Buffet,motorcycle,0.0,No,Urban,12
0x8ded,29.0,5.0,23.374878,85.335739,23.504878,85.465739,18:20,Sunny,Medium,2,Snack,scooter,1.0,No,Metropolitian,18
0x8a1,,,19.12663,72.829976,19.20663,72.909976,17:50,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Urban,47
0xb1b3,30.0,4.7,11.010375,76.95295,11.040375,76.98295,22:55,Fog,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,18
0x4f83,28.0,4.9,0.0,0.0,0.01,0.01,08:45,Sunny,Low,1,Meal,scooter,0.0,No,Metropolitian,17
0xa4a1,33.0,4.3,17.411028,78.329645,17.501028,78.419645,21:45,Stormy,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,44
0x354b,38.0,4.0,17.411028,78.329645,17.481028,78.399645,21:25,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,38
0x922c,24.0,4.6,19.1813,72.836191,19.2413,72.896191,20:35,Fog,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,27
0x9ba1,25.0,4.6,18.554382,73.798206,18.564382,73.808206,08:50,Cloudy,Low,2,Snack,scooter,,No,Metropolitian,19
0x377e,22.0,4.8,21.185047,72.80859,21.315047,72.93859,18:15,Sandstorms,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,32
0xa27b,34.0,4.2,18.994237,72.825553,19.014237,72.845553,08:40,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,33
0x40d5,37.0,4.9,13.091809,80.219104,13.111809,80.239104,09:25,Sunny,Low,2,Drinks,scooter,0.0,No,Metropolitian,12
0x9478,27.0,4.3,22.728163,75.884212,22.838163,75.994212,21:35,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,35
0xa4f4,25.0,4.3,18.536562,73.896485,18.646562,74.006485,19:40,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,Urban,35
0x4076,22.0,4.8,12.311072,76.654878,12.361072,76.704878,22:55,Stormy,Low,1,Snack,motorcycle,1.0,No,Urban,10
0x3ff,,,-19.065838,-72.832658,19.085838,72.852658,0.416666667,,,3,Snack,scooter,1.0,No,Metropolitian,18
0x6c4c,21.0,4.8,22.745536,75.893106,22.765536,75.913106,09:05,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,15
0x1f92,29.0,4.8,0.0,0.0,0.03,0.03,17:40,Cloudy,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,10
0x89d,,,17.433809,78.386744,17.493809,78.446744,22:05,,,0,Meal,motorcycle,0.0,No,Metropolitian,26
0x974c,20.0,4.7,12.979166,77.640709,12.989166,77.650709,10:40,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,17
0xc5a7,31.0,4.7,30.88722,75.804893,30.91722,75.834893,17:20,Sunny,Medium,2,Drinks,motorcycle,1.0,No,Urban,21
0xa033,38.0,4.8,12.972793,80.249982,13.002793,80.279982,19:20,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,34
0x796d,22.0,4.7,17.45971,78.368855,17.48971,78.398855,23:40,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,17
0x1dad,20.0,4.8,19.12663,72.829976,19.13663,72.839976,11:40,Sunny,High,1,Snack,motorcycle,0.0,No,Metropolitian,14
0x66c2,26.0,4.9,22.308096,73.167753,22.328096,73.187753,08:45,Stormy,Low,1,Drinks,scooter,0.0,No,Metropolitian,11
0xac4d,35.0,4.5,19.121999,72.908493,19.211999,72.998493,18:25,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Urban,29
0x4104,26.0,5.0,22.725748,75.898497,22.855747,76.028497,18:40,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,27
0x554a,21.0,4.7,17.455894,78.375467,17.505894,78.425467,23:45,Windy,Low,1,Buffet,motorcycle,0.0,No,Urban,11
0x5517,24.0,4.8,12.304569,76.643622,12.344569,76.683622,13:05,Sandstorms,High,2,Buffet,scooter,1.0,No,Metropolitian,20
0x988,35.0,4.4,13.022394,80.242439,13.032394,80.252439,0.458333333,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,30
